08-11-2012	12262.1	11213.8	10883.1	10950.7	12526.3	20344.1	35304.1	36912.6	33376.2	30434.8	29226.1	29604.7	30416.9	29285.7	26028.7	24462.1	24452.3	26552.5	29434.7	30278.6	25848.4	21445.1	19389.3	15139.8	1
09-11-2012	12492.0	11476.0	11191.3	11273.4	13011.5	20129.3	34715.3	36904.9	33512.7	29414.5	25118.5	25207.7	26028.7	25498.9	22911.4	24064.5	25279.1	26724.4	29086.9	29123.5	24908.9	21426.7	18476.2	15277.6	1
10-11-2012	12710.8	11777.4	10965.4	10902.1	12028.9	15153.8	22476.2	30451.4	34528.3	33776.8	31377.1	30496.6	30894.1	29319.8	26059.0	24778.7	24856.7	25941.5	27409.8	26962.2	22857.1	19995.0	18388.5	15837.3	2
11-11-2012	13185.2	11816.1	11263.1	11187.0	11634.9	13274.5	17273.5	26198.6	33490.3	34804.1	33304.0	31621.9	30999.3	29143.8	25653.8	23421.8	24320.6	25615.2	27836.7	28296.0	24514.9	20957.4	18844.9	14514.0	2
12-11-2012	11711.1	11085.1	10815.6	10778.2	12561.8	19773.9	34686.1	36774.0	34149.1	32132.4	30748.7	30327.2	31215.9	29965.3	26615.1	24763.8	24802.3	26506.1	29284.8	30436.8	26502.6	22066.6	19453.0	14678.7	1
13-11-2012	12355.4	11532.1	10851.5	10860.3	12703.8	19803.7	34224.8	36902.6	33619.3	30870.4	29608.4	30383.6	30968.9	29924.4	26119.4	24655.4	24894.3	26722.9	29538.4	30426.3	26362.1	21750.4	19247.8	15109.0	1
14-11-2012	12012.0	11188.9	10892.3	11091.4	12597.4	19836.1	33793.0	36397.6	33380.6	30939.1	28662.0	28618.1	29174.1	27954.9	24573.6	22813.2	23120.6	25464.5	28391.7	29296.4	25330.2	21013.6	18302.2	13671.9	1
15-11-2012	11510.0	10583.1	10310.9	10452.2	11615.3	18786.7	33555.5	35394.0	32923.7	30162.0	26297.6	27875.1	28426.8	27458.8	24578.0	22707.4	23264.2	25036.7	27577.6	28321.4	24747.5	20678.0	18091.5	14476.2	1
16-11-2012	11312.2	10278.3	9981.19	10029.6	11506.6	18687.5	33057.3	35402.2	32498.9	30138.1	28668.6	28515.6	29006.4	28206.4	26525.5	23525.6	19125.0	16661.7	35397.1	28139.3	24062.0	20511.4	17966.2	14957.2	1
17-11-2012	11926.9	10632.5	10280.9	10147.2	10594.6	14295.0	21177.8	29979.8	33853.2	32730.1	30588.3	29014.0	29049.6	28673.5	26260.9	23830.8	23506.8	24294.4	25767.3	24283.2	21698.8	18747.4	17436.4	14734.0	2
18-11-2012	12077.8	10793.5	10119.1	9717.39	10072.4	11575.5	16783.4	25674.4	32726.0	33704.6	32120.7	30377.5	29786.3	27828.9	24045.2	22127.2	22640.3	24393.4	26891.1	26492.1	22851.1	20047.4	17312.7	13258.7	2
19-11-2012	10915.1	10349.4	10002.9	9881.49	11427.0	18356.6	31710.0	34520.4	32276.7	29346.6	29177.6	29079.6	29837.4	28679.7	25336.9	23578.8	23552.4	25127.9	28219.7	29338.8	25436.2	20337.8	18202.5	13451.1	1
20-11-2012	10650.1	10832.9	10485.0	9878.19	11414.8	18231.3	32914.5	35580.4	31652.8	29775.3	28508.5	28637.0	30182.1	29660.1	26404.2	24820.3	25229.7	26924.0	30079.8	30894.9	26285.2	21822.9	19436.8	14544.1	1
21-11-2012	12330.4	11604.1	11227.3	11061.4	12932.6	15470.6	34366.7	36881.3	33518.9	31187.2	28623.8	28231.7	28452.1	27454.2	25061.8	23614.8	24372.1	26146.6	28461.8	29307.9	26293.9	21456.5	18146.8	13636.9	1
22-11-2012	11255.1	10359.5	9982.09	9991.9	11448.0	18732.8	33281.7	35454.9	32124.8	29552.6	28370.2	28452.4	29303.0	28055.3	25112.7	23348.4	23523.7	25516.5	28218.6	29021.8	25022.3	20692.9	18311.5	13863.5	1
24-11-2012	11488.3	10713.0	10438.7	10258.5	10732.4	13711.8	21486.2	30183.3	34760.8	33107.7	30479.1	29358.2	29647.0	27874.0	24740.6	23218.4	22865.9	23895.9	25597.9	25098.8	21374.7	18177.1	16813.9	14429.8	2
25-11-2012	10167.0	8976.65	8511.12	8468.49	8814.82	10579.8	14494.5	22643.9	30001.2	30665.0	29168.9	27773.7	26928.1	25125.8	21505.2	19949.5	19659.9	21506.3	24095.8	24074.4	20653.4	17378.0	15775.7	12527.0	2
29-11-2012	11082.8	10350.0	9819.75	9715.8	10889.4	17124.9	31373.9	33242.5	30715.9	28352.6	26816.5	27196.0	28496.4	27160.8	23910.6	21776.9	21592.9	23578.3	26443.6	26911.5	23007.2	18937.9	16576.0	12185.1	1
01-12-2012	12995.8	12059.4	11717.0	10858.7	11913.1	15150.1	22148.2	30200.9	34200.0	33689.5	31704.6	30642.2	31071.8	29223.2	26238.9	24699.6	24612.1	25677.3	27018.4	26704.9	22977.5	20584.1	18608.7	16268.5	2
02-12-2012	13560.9	12350.3	11689.0	11182.7	11604.3	13048.7	17446.5	25811.9	33405.9	34568.6	32840.6	31574.5	31055.8	29082.8	25318.1	23606.9	24133.7	25663.3	27624.9	27920.7	24155.6	20868.5	18559.9	14616.2	2
03-12-2012	11894.7	10660.9	10393.7	10529.4	12661.5	19542.6	33161.9	36175.9	33775.4	32012.8	30614.1	30619.1	30999.2	30168.5	26789.1	24832.1	24731.6	26314.6	29188.3	30622.0	27026.2	22357.7	19549.1	15090.8	1
04-12-2012	11855.2	10976.3	10266.3	10904.6	12390.5	19330.2	33401.7	35925.4	33682.8	32114.7	29506.7	29732.5	30793.0	30359.6	26927.0	24946.6	24986.7	26892.7	29856.9	30706.8	27044.8	22357.2	19356.8	14954.4	1
05-12-2012	12084.3	11221.7	10918.9	11052.6	12703.7	21953.9	34474.4	36025.6	33665.0	31033.3	29722.8	29871.6	30601.8	29902.3	26636.1	24716.6	24862.9	26937.2	29736.8	30666.4	26808.0	22571.3	19421.2	15148.3	1
06-12-2012	12087.3	11315.6	10986.8	11077.8	12751.0	20016.1	33575.5	36409.1	33626.8	31345.2	30299.3	29875.3	30801.6	29698.1	17632.3	31522.9	24325.5	26118.8	28688.9	29021.7	25346.5	21571.4	18933.8	15219.7	1
07-12-2012	12675.4	11892.3	11476.5	11477.7	12143.9	15427.4	22402.0	31059.8	34840.2	33179.5	30603.0	29732.9	29500.6	27698.7	24805.5	23110.3	22929.8	21745.7	25857.5	25777.0	22267.1	20135.9	18076.4	14799.5	2
